coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Thu Apr 23 00:00:03 +0000 2020,,,https://bit.ly/2xQlcn7,0,1253111356246680000,,,,es,,FALSE,1118,1.25311E+18,Revolucion3_0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Revolucion3_0: ONU se “deshace” en elogios hacia las medidas de salud de AMLO contra el coronavirus https://t.co/a2uoguoSWH,https://twitter.com/CarlosAlmazanR/status/1253111356246687744,Thu Dec 17 00:52:40 +0000 2009,CarlosAlmazanR,FALSE,,63909,1300,3846,0,,Carlos Almazán,CarlosAlmazanR,52361,,,FALSE
,Thu Apr 23 00:00:03 +0000 2020,,,,0,1253111356750010000,,,,pt,,,642,1.25281E+18,diegogarciapr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @diegogarciapr: Coronajato ou Covidão, tudo indica que será maior que mensalão, petrolão e lava-jato juntos! A agilidade na aprovação de…",https://twitter.com/Andrew_Spartano/status/1253111356750016512,Fri May 17 22:41:44 +0000 2019,Andrew_Spartano,FALSE,,122180,2278,3866,0,,@Andrew Paul,Andrew_Spartano,105964,,,FALSE
,Thu Apr 23 00:00:03 +0000 2020,,,https://lnkd.in/eXUTzcK,0,1253111356947070000,,,,en,,FALSE,0,,,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",Using Coronavirus Quarantine Time to Improve Your Health https://t.co/TsnqIWMcce,https://twitter.com/VivesDr/status/1253111356947075075,Wed Jun 07 12:44:16 +0000 2017,VivesDr,FALSE,Professor,8,8,16,0,"Denver, CO",Dr. Melissa Vives,VivesDr,2782,,,FALSE
,Thu Apr 23 00:00:03 +0000 2020,,,,0,1253111356565250000,,,,en,,,2726,1.25298E+18,marklevinshow,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @marklevinshow: Actually, you’re a fraud and a hack.  Great job Mediaite.  You continue to expose yourselves and your favorite leftwing…",https://twitter.com/1nationunderG_d/status/1253111356565254147,Tue Sep 17 06:56:12 +0000 2013,1nationunderG_d,FALSE,We are all entitled to our own opinions not our own set of facts ⭐⭐⭐ Fortune Favors the Wise 🙌 For God & Country 🇺🇸 #Veteran #TheBestIsYetToCome #FightBack,46144,2037,1384,10,,🇺🇸 (((.Ǝ))) ⭐⭐⭐,1nationunderG_d,19456,,,FALSE
,Thu Apr 23 00:00:02 +0000 2020,,,,0,1253111352484330000,szozs0512,1.25311E+18,1.0754E+18,ko,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@szozs0512 짬뽕...짬뽕이 머꼬싶다... KFC 버거라도 먹고싶은데 lockdown으로 외식이 다 막혀버려서 미치겠음ㅠ,https://twitter.com/ryusin80/status/1253111352484339717,Sat Nov 26 17:06:50 +0000 2016,ryusin80,FALSE,"샤먼킹,아사쿠라하오(초중반),TWO-MIX,타카야마 미나미❤만킹 커플링은 하오x렌 최애,코스프레는 가끔.좋아하는 만킹 연성 번역이 취미. ｼｬｰﾏﾝｷﾝ好き,(原作初中半)ハオ様推し、ハオx蓮推し、非定期的コスプレヤー、好きなマンキン錬成翻訳が趣味(free follow,English&日本語 ok)",17477,171,77,3,대한민국,움짤주접번역노예륫(ryusin)😷,ryusin80,16073,,https://ryusin80.postype.com,FALSE
,Thu Apr 23 00:00:03 +0000 2020,,,,0,1253111356901010000,,,,es,,,72,1.25296E+18,alex_dm71,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @alex_dm71: Nuevamente su ""plan"" son puros placebos y tonterías de su imaginación.
Mantiene sus programas clientelares, sus obras chatar…",https://twitter.com/memo2558/status/1253111356901019648,Wed Jul 02 16:32:10 +0000 2014,memo2558,FALSE,,32698,255,540,0,,guillermo rodriguez,memo2558,34973,,,FALSE
,Thu Apr 23 00:00:02 +0000 2020,,,,0,1253111352681350000,,,,ja,,,2854,1.25296E+18,tacowasabi0141,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @tacowasabi0141: コロナ対策がうまくいかないからと安倍さんを責めるのは間違いです

韓国は2015年にMARSで酷い被害を受け、その時の反省で今回うまくいったわけで
日本は運良く無傷だったからと隣国を他山の石とせず今回のCOVID-19をノーガードで受けて…",https://twitter.com/f_britain/status/1253111352681353217,Mon Jul 22 20:14:24 +0000 2013,f_britain,FALSE,音楽の傍らに居ます・゜。,33850,103,213,1,kyoto,ふっかん,f_britain,9144,,,FALSE
,Thu Apr 23 00:00:03 +0000 2020,,,,0,1253111356620000000,,,,tr,,,205,1.25303E+18,AtillaOzmumcu,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @AtillaOzmumcu: New Yorl'da iki ev kedisi Covid 19 + test edildi.Sahiplerinden veya komşulardan kaptıkları düşünülüyor.Korktuğum oluyor…,https://twitter.com/ArellerFunda/status/1253111356620001284,Thu Oct 25 20:38:45 +0000 2018,ArellerFunda,FALSE,"Herkesin bir gideni vardır, içinden bir türlü uğurlayamadığı...",21265,428,410,0,,Funda Areller,ArellerFunda,14269,,,FALSE
,Thu Apr 23 00:00:04 +0000 2020,Ahora,,,0,1253111360449320000,,,,es,,,3,1.25309E+18,EcoMineriaVE,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @EcoMineriaVE: #Ahora 🔴 Algunos países hablan de levantar la cuarentena pese a las cifras alarmantes a nivel mundial por la pandemia del…,https://twitter.com/MPPSMiranda/status/1253111360449323009,Tue May 12 23:19:24 +0000 2015,MPPSMiranda,FALSE,Cuenta Ofic. Dirección Estadal de Salud del Estado Bolivariano de Miranda Trabajamos para garantizar atención de calidad a todas y todos Instagram📲 @Mppsmiranda,11976,4507,2106,14,"Los Teques, Miranda- Venezuela",MPPSMiranda,MPPSMiranda,80548,,http://intranetdesebm.wordpress.com,FALSE
,Thu Apr 23 00:00:03 +0000 2020,,,,0,1253111357412720000,,,,en,,,482,1.25308E+18,KeishaJake,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @KeishaJake: OneCall from Trump put Harvard on notice 🤣TRUMP SAID HE WOULD HAVE-ENDOWMENT INVESTIGATED‼️ Harvard Backs Down: University…,https://twitter.com/ppb49/status/1253111357412724743,Mon Nov 28 05:58:38 +0000 2016,ppb49,FALSE,"eyes, piano, pool, poker, golf, photo, travel.   Retweets not equal endorsements. Only safe legal responsible sharing.",18348,1830,4984,8,"North Dakota, USA",Bruce,ppb49,58775,,,FALSE
,Thu Apr 23 00:00:02 +0000 2020,,,,0,1253111352584850000,,,,en,,,34,1.25311E+18,CNN,"<a href=""https://twitter.com/world_news_eng"" rel=""nofollow"">world_news_eng</a>","RT @CNN: Fourth of July celebrations will be held on the National Mall in Washington, DC, this year, President Trump announced today at his…",https://twitter.com/world_news_eng/status/1253111352584859648,Sun Jan 26 09:35:31 +0000 2020,world_news_eng,FALSE,For All English Users,0,965,39,3,,World News,world_news_eng,605408,,,FALSE
,Thu Apr 23 00:00:02 +0000 2020,,,,0,1253111352320630000,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Why is Mental health awareness important especially during this crisis? Our mindset is switching from living to survival, social distancing and isolation is making it difficult to keep distracted from mental health issues. A lot of people are struggling with fear and confusion.",https://twitter.com/sheikh3103/status/1253111352320638976,Fri Aug 31 12:24:50 +0000 2018,sheikh3103,FALSE,"AAP विधान सभा सह प्रभारी, Bokaro Mahanagar Secretary. Joined AAP on 12 Dec. 2012,Journalist , Social Activist”Politics of Truth “ is my priority",5710,987,3179,0,"Jharkhand, India",Shadabuddin Sheikh,sheikh3103,6148,,,FALSE
,Thu Apr 23 00:00:03 +0000 2020,,,,0,1253111357228160000,,,,en,,,383,1.25305E+18,naretevduorp,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @naretevduorp: Mayor offers up Vegas as guinea pigs.

I suggest the @GOP hold their convention there. That way we can see how the virus…",https://twitter.com/HenelThomas/status/1253111357228167170,Thu Feb 23 02:05:14 +0000 2017,HenelThomas,FALSE,,22,211,2870,0,,Thomas Henel,HenelThomas,27189,,,FALSE
,Thu Apr 23 00:00:03 +0000 2020,,,,0,1253111357248990000,,,,es,,,873,1.2531E+18,DrLorenzoMeyer,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @DrLorenzoMeyer: Rusia si interfirió en la elección de 2016 en favor de Trump. Si el Comité de Inteligencia del Senado de EE UU hubiera…,https://twitter.com/HausmKaly/status/1253111357248991232,Wed Sep 19 05:38:22 +0000 2018,HausmKaly,FALSE,Estilo de Vida Noticiero,1005,182,421,0,,Klysaint,HausmKaly,872,,,FALSE
,Thu Apr 23 00:00:02 +0000 2020,,,https://www.unocero.com/noticias/quedate-en-casa/twitter-borra-mensajes-recomendaciones-coronavirus/,40,1253111352811330000,,,,es,,FALSE,7,,,"<a href=""https://javiermatuk.com"" rel=""nofollow"">MatukNews</a>",Twitter está borrando los mensajes que nieguen consejos de expertos (vía unocero) https://t.co/DYTEcKCVdd,https://twitter.com/jmatuk/status/1253111352811335682,Thu May 10 04:09:23 +0000 2007,jmatuk,FALSE,Fan de la tecnología en todas sus presentaciones. Conferencias y negocios: javier@matuk.com. Visita mi blog en https://t.co/6u5nQjZFoT,21148,127936,1014,2302,Mexico City,Javier Matuk,jmatuk,70598,,http://instagram.com/jmatuk,TRUE
,Thu Apr 23 00:00:03 +0000 2020,,,,0,1253111356494140000,,,,es,,,3399,1.25299E+18,NachoOrtega,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NachoOrtega: 30 haitianos que viven hacinados y dieron positivo con coronavirus, tienen en sus caras todas las cámaras disponibles. Mie…",https://twitter.com/Valedeccem/status/1253111356494143497,Wed Feb 26 03:24:54 +0000 2014,Valedeccem,FALSE,26. 🏳️‍🌈. Casi psicóloga. @MrNooks es mi persona especial y tengo un tatuaje de ranita 🐸 🚫Terfs🚫,27213,304,774,2,,valentina,Valedeccem,17440,,,FALSE
,Thu Apr 23 00:00:04 +0000 2020,,,https://twitter.com/AP/status/1253095045445619716,6,1253111360227100000,,,,tr,,FALSE,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bu kez tersi oldu...
Trump Georgia’da ekonomiyi açmak için erken olduğunu, riskin devam ettiğini, valinin açma kararına katılmadığını söyledi.

Bilim adamları Trump’a ekonominin şimdi açılması durumunda neler olacağını ayrıntılı rakamlarla anlattı anlaşılan. https://t.co/XeM1H7ht2d",https://twitter.com/tunasanli/status/1253111360227102720,Tue Mar 01 09:08:42 +0000 2011,tunasanli,FALSE,"TRT Washington Correspondent covering The White House, Capitol Hill, DoS, DoD and Turkey-US relations. Member of NPC and WHCA. Keep calm and carry on...",2555,2214,840,14,Washington DC,Tuna Sanli,tunasanli,1664,,,FALSE
,Thu Apr 23 00:00:03 +0000 2020,,,,0,1253111356716430000,HelmanDC,1.25311E+18,1322996809,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@HelmanDC Justin Jefferson he’d immediately lock down the slot position and send this offense to another level, then grab Arnett in the second!",https://twitter.com/DHuffman1990/status/1253111356716433408,Fri Sep 23 02:05:35 +0000 2011,DHuffman1990,FALSE,,1452,93,115,0,"Smyrna,DE ",Daniel Huffman,DHuffman1990,838,,,FALSE
,Thu Apr 23 00:00:04 +0000 2020,Covid19 COVIDIOTS,,,0,1253111360306600000,,,,en,,,7,1.25311E+18,NotToday0299,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NotToday0299: If they do this re-open too soon...by June people will be back in isolation because of stupidity!!!
#Covid19
#COVIDIOTS…",https://twitter.com/nukkles56/status/1253111360306601985,Thu Sep 06 20:17:23 +0000 2018,nukkles56,FALSE,retired after 45 years,43958,2434,4991,0,"Michigan, USA",Nukkles56,nukkles56,50678,,,FALSE
,Thu Apr 23 00:00:02 +0000 2020,,,,0,1253111352849080000,SaltzmanBrenda,1.25304E+18,1.20166E+18,en,,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@SaltzmanBrenda @JohnTory @cityoftoronto @epdevilla @ChiefPeggTFS Hi there, there is currently no evidence that COVID-19 is spread by food or food packaging. If good food handling practices are used, the risk of acquiring the virus from foods is low.",https://twitter.com/TOPublicHealth/status/1253111352849084416,Tue Mar 03 01:08:01 +0000 2009,TOPublicHealth,FALSE,Official Toronto Public Health. Need health info? Call 416-338-7600. Translation is available. Account not monitored 24/7. Terms of Use: https://t.co/puha7vUyti,7116,68697,1145,809,Toronto,Toronto Public Health,TOPublicHealth,25615,,http://www.toronto.ca/health,TRUE
,Thu Apr 23 00:00:02 +0000 2020,,,,0,1253111352710700000,DanSummersAB,1.25311E+18,1.1491E+18,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@DanSummersAB @stillgray When Republicans are told by pundits like @MattWalshBlog @RealCandaceO @benshapiro etc that COVID is no big deal .. and they are told all the news, not to the right is fake news.

Republicans don't get to claim their game is not a set up to have others be harmed 4 their babblings",https://twitter.com/PumpknSpiceSoul/status/1253111352710709248,Fri Jun 05 15:48:35 +0000 2009,PumpknSpiceSoul,FALSE,"Retweets ≠ endorsement. 
 
Wearing a face mask in a viral pandemic is pro-life


Your life and your soul are your greatest treasures. 
Protect them both.",62573,4014,4878,6,,Mostly Peaceful Coffee #ALM,PumpknSpiceSoul,241219,,,FALSE
,Thu Apr 23 00:00:02 +0000 2020,,,https://twitter.com/kylegriffin1/status/1253018241129041925,0,1253111352719220000,,,,en,,FALSE,30,1.25311E+18,jonrog1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @jonrog1: Holy shit. Too crazy for even the Crazification Threshold. https://t.co/MxoDDrdEbM,https://twitter.com/dwprice/status/1253111352719224832,Mon May 31 14:00:30 +0000 2010,dwprice,FALSE,"Louisiana Trial Lawyer, Advocate for the Environment, LSU Tiger Fan, Husband and Dad",104449,949,1463,13,Baton Rouge,Donald Price,dwprice,91854,,http://www.dnr.louisiana.gov,FALSE
,Thu Apr 23 00:00:02 +0000 2020,,,,0,1253111352928990000,,,,en,,,15947,1.25304E+18,brianklaas,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @brianklaas: I’m an American living in the UK. The pandemic is hitting hard here too. But nobody is calling it a “hoax.” No armed protes…,https://twitter.com/manchakhadim/status/1253111352928993281,Tue Jan 19 14:55:59 +0000 2016,manchakhadim,FALSE,"All your garden and home needs we take care of
No job too small",19893,882,2150,10,"England, United Kingdom",MHhomeandgardenservices,manchakhadim,24800,,,FALSE
,Thu Apr 23 00:00:02 +0000 2020,coronavirus,,,0,1253111352496750000,,,,fr,,,289,1.25309E+18,Mediavenir,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Conflits_FR: 🇺🇸 Pandémie de #coronavirus : des centaines de micro-caillots envahissent les poumons de certains patients. Si ces caillot…,https://twitter.com/DanielBlaise3/status/1253111352496754688,Sun Aug 14 14:09:53 +0000 2016,DanielBlaise3,FALSE,"OFFICIAL PAGE
CEO/
BD SOUND PRODUCTION &
FOUNDATION
#youtube #channel 👉Daniel Blaise
#kotkobpetrokaribea🇭🇹🇻🇪

#ayitinouvlea 🇭🇹",1196,1763,4326,7,United States.NEW YORK,daniel.blaise🇭🇹,DanielBlaise3,35494,,http://bdsoundprodfoundation.wordpress.com,FALSE
,Thu Apr 23 00:00:03 +0000 2020,,,,0,1253111356691180000,,,,es,,,43,1.2531E+18,LatorreJI,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @LatorreJI: Q opinas de estas declaraciones de la autoridad sanitaria de la región de Valparaíso? 50 lts de agua al día por persona en P…,https://twitter.com/carmenelecaro/status/1253111356691185673,Sun Nov 18 23:08:29 +0000 2012,carmenelecaro,FALSE,Amo: los niños-los animales-la naturaleza-la JUSTICIA-leo mucho escucho música clásica y de nuestra América.,147709,4070,4729,53,providencia,Carmen Vega Lizana,carmenelecaro,249491,,,FALSE
,Thu Apr 23 00:00:03 +0000 2020,,,,0,1253111357404330000,,,,en,,,584,1.25307E+18,CNN,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CNN: The novel coronavirus appears to be causing sudden strokes in adults in their 30s and 40s who are not otherwise terribly ill, doct…",https://twitter.com/massielecc/status/1253111357404336130,Fri Nov 05 19:50:50 +0000 2010,massielecc,FALSE,🇩🇴. Nieta de Sasule. Mi TL lo explica todo.,2455,232,476,4,Wonderland :),MassielE.,massielecc,6673,,,FALSE
,Thu Apr 23 00:00:02 +0000 2020,COVIDー19,,,0,1253111352685720000,TonkaTP,,109687000,es,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@TonkaTP @tv_Amaro @tv_monica @PANCHOSAAVEDRA Madre con su bebé menor de 6 meses se les niega examen a pesar de que su esposo dio + a #COVIDー19 y tener síntomas.Viven a kilómetros de un Hospital en caso de emergencia. 
Cuál es el protocolo?
@ministeriosalud 
@GobiernodeChile",https://twitter.com/magnatyta73/status/1253111352685723649,Sun Jan 02 19:54:55 +0000 2011,magnatyta73,FALSE,,16749,478,1058,3,Chile,FERRADA,magnatyta73,71550,,,FALSE
,Thu Apr 23 00:00:02 +0000 2020,,,,0,1253111352807290000,,,,en,,,3516,1.25264E+18,brookelea__,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @brookereynollds: This lockdown has my head in bits one minute I’m content and the next you can literally all fuck off so far away from…,https://twitter.com/McpeakeNicole/status/1253111352807297025,Wed Apr 25 15:03:35 +0000 2012,McpeakeNicole,FALSE,Fri'chickenisha,24429,459,228,1,,Nicole mcpeake,McpeakeNicole,5587,,,FALSE
,Thu Apr 23 00:00:03 +0000 2020,España asesoría consultoría proyección artesescénicas cultura Baleares Palma Calvià Eivissa Manacor SantaEulària Marratxí Inca ayudas subvenciones,https://twitter.com/AyudastodEspana/status/1253111356213075968/photo/1,https://buff.ly/2MCm2po,0,1253111356213070000,,,,es,,FALSE,0,,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","#España #asesoría #consultoría Covid-19 #proyección #artesescénicas #cultura #Baleares #Palma #Calvià #Eivissa #Manacor #SantaEulària #Marratxí #Inca

Recibe cada mañana a primera hora todas las #ayudas y #subvenciones publicadas en los boletines oficiales https://t.co/mUu8NT9U28 https://t.co/3sfFWQ1Se4",https://twitter.com/AyudastodEspana/status/1253111356213075968,Sat Jun 25 11:11:30 +0000 2011,AyudastodEspana,FALSE,El enorme incremento de las #ayudas y #subvenciones supondrá una gran fuente de actividad para #asesorías y #entidades en los próximos años https://t.co/YrnX23cf9H,753,7598,4144,274,"Arcos de la Frontera, Cádiz","Ayudas subvenciones toda España, servicios diarios",AyudastodEspana,52862,,http://ayudasysubvencionestodaespana.com,FALSE
,Thu Apr 23 00:00:03 +0000 2020,,,,0,1253111356825320000,,,,en,,,2125,1.25306E+18,ajplus,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @ajplus: This 1-month-old baby in Thailand recovered from COVID-19, becoming the youngest person in the country to survive the virus. ht…",https://twitter.com/ElysianHue/status/1253111356825321472,Mon Mar 23 01:37:57 +0000 2009,ElysianHue,FALSE,Nerd. Black. Queer.💜 (She/Her),199466,1093,1164,116,2300 Jackson Street,Bleu Magic 💙💫,ElysianHue,81463,,,FALSE
,Thu Apr 23 00:00:04 +0000 2020,,,,0,1253111360424210000,,,,en,,,26279,1.2528E+18,realDonaldTrump,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @realDonaldTrump: Harvard should give back the money now. Their whole “endowment” system should be looked at!,https://twitter.com/HBeckymatthews4/status/1253111360424214533,Wed Jan 09 17:11:16 +0000 2013,HBeckymatthews4,TRUE,,18378,52,204,1,,Rebecca Matthews,HBeckymatthews4,17130,,,FALSE
,Thu Apr 23 00:00:03 +0000 2020,COVID19 Coronavirus StayHome,,,0,1253111357127490000,,,,en,,,0,,,"<a href=""https://joescotto.com"" rel=""nofollow"">Covid-19 Bot</a>","Cases: 2,623,415 (+0) 
Deaths: 183,027 (+35) 
Recovered: 709,694 (+644) 
Active Cases: 1,913,721 (72.95%)
Completed Cases: 892,721 (34.03%)
Mortality Rate: 6.98% (+0.02%)
Case Fatality Rate: 20.50% (-0.01%)

#COVID19 #Coronavirus #StayHome",https://twitter.com/_covid_19_bot_/status/1253111357127491585,Wed Mar 11 20:27:58 +0000 2020,_covid_19_bot_,FALSE,Tweeting stats about Covid-19. A @joe_scotto product.,2,64,1,0,,Covid-19 Bot,_covid_19_bot_,6115,,http://ncovstats.com,FALSE
,Thu Apr 23 00:00:03 +0000 2020,,,https://www.thedailybeast.com/wired-staff-unionizing-as-conde-nast-bosses-weigh-coronavirus-layoffs,0,1253111356540290000,,,,en,,FALSE,325,1.25299E+18,maxwelltani,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @maxwelltani: New: Wired is unionizing https://t.co/spnBnu3g7N,https://twitter.com/SteveNickSmith/status/1253111356540293121,Mon Apr 26 18:20:22 +0000 2010,SteveNickSmith,FALSE,"Financial Times journalist, fascinated by both markets and planning. Avid supporter of London Irish, George Eliot and Brighton and Hove Albion. All views my own",34954,5526,3565,108,,Stephen Smith,SteveNickSmith,61121,,,FALSE
,Thu Apr 23 00:00:03 +0000 2020,EndSanctuaryCities,,https://twitter.com/mrfoxphoto/status/1250423440709844993?s=21 https://twitter.com/MrFoxPhoto/status/1250423440709844993,0,1253111356867380000,,,,en,,FALSE,6,1.25311E+18,MrFoxPhoto,"<a href=""http://stopmadness.com/"" rel=""nofollow"">StopMadness2</a>","RT @MrFoxPhoto: @MajorPatriot What if we #EndSanctuaryCities? 

https://t.co/fekBD4ih8x https://t.co/x8YGPQpCUL",https://twitter.com/ImmoralReport/status/1253111356867383296,Wed Jul 15 04:38:16 +0000 2015,ImmoralReport,FALSE,#StopAbortion #StopGayMarriage #StopIllegalAliens #BuildTheWall #SecureTheBorder #DeportThemAll #HillaryForPrison #NoLibtards #FollowPatriots #TrumpTrain #KAG,2926,33599,30939,1334,,StopTheMadness,ImmoralReport,1360901,,http://s.click.aliexpress.com/e/baGkDURQ,FALSE
,Thu Apr 23 00:00:03 +0000 2020,,,https://www.politico.com/amp/news/2020/02/04/coronavirus-quaratine-travel-110750?__twitter_impression=true,0,1253111356414400000,,,,und,,FALSE,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lol https://t.co/2Rlurg49HH,https://twitter.com/StopBuntingPlz/status/1253111356414406657,Mon Jun 06 17:16:30 +0000 2011,StopBuntingPlz,FALSE,not actually the Philly phanatic,75618,1804,3291,81,"Memphis, TN",Hater of Bunting,StopBuntingPlz,105941,,,FALSE
,Thu Apr 23 00:00:03 +0000 2020,,https://twitter.com/CaritaSinjai/status/1253111355697254400/photo/1,https://warkopcarita.com/2020/04/20/hukum-azan-saat-shalat-di-rumah-karena-corona/,0,1253111355697250000,,,,in,,FALSE,0,,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",Hukum Azan Saat Shalat Di Rumah Karena Corona https://t.co/YXOvFIaaTq https://t.co/ce9PivNJac,https://twitter.com/CaritaSinjai/status/1253111355697254400,Fri Apr 10 20:28:39 +0000 2020,CaritaSinjai,FALSE,Akun Twitter Resmi Warkop Carita,0,20,52,0,,WARKOP CARITA SINJAI,CaritaSinjai,10074,,,FALSE
,Thu Apr 23 00:00:02 +0000 2020,,,http://feeds.reuters.com/~r/reuters/businessNews/~3/f63v0o_sonw/daimler-earnings-plunge-as-coronavirus-hammers-vehicle-sales-production-idUSKCN2243IH,0,1253111352480020000,,,,en,,FALSE,0,,,"<a href=""http://todolist.x10.mx"" rel=""nofollow"">Financial News</a>","Daimler earnings plunge as coronavirus hammers vehicle sales, production https://t.co/sAl8uSgtlb",https://twitter.com/News__Finance/status/1253111352480022528,Fri May 10 19:32:02 +0000 2013,News__Finance,FALSE,Financial News,0,779,0,25,,Financial News,News__Finance,71018,,,FALSE
,Thu Apr 23 00:00:03 +0000 2020,,,,1,1253111357177640000,DeadSeaGulls,1.25306E+18,395530559,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DeadSeaGulls @kelly_march79 @TopSportsMind @GovHerbert @UtahDepOfHealth It's not rocket science dude. Governors literally ordered hospitals to limit services. Hospitals are basically seen as high risk Covid factories. Ppl r avoiding them at their own peril. Did you not read the hundreds of at-home deaths in NY? Some suspected Covid/others unknown.,https://twitter.com/Alpine80s/status/1253111357177643008,Wed Jul 03 01:54:39 +0000 2013,Alpine80s,FALSE,,19959,101,183,2,,Rob A🇺🇲,Alpine80s,14541,,,FALSE
,Thu Apr 23 00:00:03 +0000 2020,TieneRazónClaudiaODuque,,,0,1253111357077150000,,,,es,,,87,1.2531E+18,RevistaSemana,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @RevistaSemana: #TieneRazónClaudiaODuque | “@ClaudiaLopez trata de quitarle fuerza a las manifestaciones presidenciales (…) hay un ‘topo…,https://twitter.com/camilobeltranu1/status/1253111357077151744,Thu Mar 07 23:53:36 +0000 2019,camilobeltranu1,FALSE,uribista sigue uribista + derecha,56537,407,816,0,"Florida, USA",camilo beltran uribe,camilobeltranu1,79971,,,FALSE
,Thu Apr 23 00:00:03 +0000 2020,,,https://twitter.com/Mediavenir/status/1252881990468034565,3,1253111356418660000,,,,fr,,FALSE,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","quitte à ce que je fasse la prof à la maison, je laisse pas ma petite sœur aller à l’école c’est dead https://t.co/U9ytS03yQG",https://twitter.com/MelissaSenel18/status/1253111356418666496,Sun Apr 21 17:07:41 +0000 2013,MelissaSenel18,FALSE,insta:melissasenell,10292,673,459,1,,Mel,MelissaSenel18,4143,,,FALSE
,Thu Apr 23 00:00:03 +0000 2020,,,http://peoplem.ag/QZCNBfO,0,1253111356699460000,,,,en,,FALSE,251,1.2531E+18,people,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @people: Dog Currently Living in Boston Shelter Looking for a New Home After Owner Dies of Coronavirus https://t.co/uYY5HhXk5H,https://twitter.com/AnaLorenaGarci8/status/1253111356699467776,Thu Apr 07 20:24:18 +0000 2016,AnaLorenaGarci8,FALSE,Best Nina Ever,119721,556,4663,0,"Los Angeles, CA",AnaLorena Garcia,AnaLorenaGarci8,65084,,,FALSE
